age,gender,living,edu,exedu,married,income,happiness,status,party,health,y2018,y2016,logincome
44,0,1,0,-8,1,16000,1,1,5,1,1,0,4.204119983
44,1,0,4,-8,1,30000,1,5,5,1,1,0,4.477121255
21,1,1,4,6,0,44500,1,1,5,3,1,0,4.648360011
38,1,1,4,-8,1,50000,1,3,5,3,1,0,4.698970004
38,0,1,3,-8,1,75000,1,3,5,5,1,0,4.875061263
45,1,1,3,-8,1,19600,0,2,5,5,1,0,4.292256071
26,1,1,5,-8,0,50000,1,2,5,1,1,0,4.698970004
22,0,1,7,7,0,5500,1,2,5,2,1,0,3.740362689
22,1,1,4,6,0,50000,1,3,5,3,1,0,4.698970004
43,1,1,3,-8,1,40000,1,3,5,1,1,0,4.602059991
35,1,0,7,-8,1,30000,1,3,5,2,1,0,4.477121255
35,0,0,6,-8,1,18000,1,4,5,3,1,0,4.255272505
33,1,1,3,-8,1,30000,1,5,5,1,1,0,4.477121255
22,1,1,4,5,0,30000,1,2,5,2,1,0,4.477121255
53,1,1,3,-8,1,9000,1,5,5,4,1,0,3.954242509
49,1,1,3,-8,1,35000,0,1,5,2,1,0,4.544068044
20,1,1,4,5,1,35000,1,4,5,2,1,0,4.544068044
39,1,1,3,-8,1,9000,1,3,5,5,1,0,3.954242509
32,0,1,4,-8,1,9600,1,3,5,3,1,0,3.982271233
23,1,1,6,7,0,30000,1,3,5,3,1,0,4.477121255
27,0,1,7,-8,0,70000,1,3,5,3,1,0,4.84509804
33,1,0,4,-8,1,48000,0,1,5,3,1,0,4.681241237
34,0,1,5,-8,1,15000,1,2,5,2,1,0,4.176091259
29,0,1,5,-8,1,10000,1,3,-8,3,1,0,4
35,0,1,4,-8,1,20400,1,3,5,1,1,0,4.309630167
29,1,0,4,-8,1,24000,1,3,5,1,1,0,4.380211242
30,1,0,4,-8,0,20000,1,2,5,1,1,0,4.301029996
47,1,1,4,-8,1,35000,1,2,5,3,1,0,4.544068044
40,1,1,4,-8,1,56500,1,3,5,1,1,0,4.752048448
43,0,1,4,-8,1,36000,1,2,5,2,1,0,4.556302501
16,0,1,4,5,0,15400,1,2,5,3,1,0,4.187520721
25,0,0,4,-8,1,10000,1,5,5,2,1,0,4
37,1,1,4,-8,1,35000,1,2,5,3,1,0,4.544068044
34,0,0,7,-8,1,30000,1,3,1,4,1,0,4.477121255
40,1,0,5,-8,1,2500,1,3,5,3,1,0,3.397940009
38,0,0,6,-8,1,36000,1,3,-8,3,1,0,4.556302501
26,0,0,7,-8,0,48000,1,3,-8,3,1,0,4.681241237
29,0,0,5,-8,1,25000,1,3,5,3,1,0,4.397940009
39,1,1,4,-8,1,36000,1,1,5,3,1,0,4.556302501
35,0,0,6,-8,1,33000,1,2,5,3,1,0,4.51851394
37,1,1,5,-8,1,50000,1,2,5,3,1,0,4.698970004
42,0,1,3,-8,1,3000,1,3,5,3,1,0,3.477121255
19,1,1,5,5,0,22500,1,4,5,1,1,0,4.352182518
66,1,1,3,-8,1,7200,1,2,5,3,1,0,3.857332496
36,0,1,4,-8,1,2500,1,5,5,1,1,0,3.397940009
33,1,1,7,-8,1,40000,1,4,-8,5,1,0,4.602059991
26,0,1,6,-8,0,33000,1,3,-8,1,1,0,4.51851394
44,0,1,3,-8,1,10000,1,3,5,3,1,0,4
35,1,1,6,-8,1,60000,1,3,5,2,1,0,4.77815125
43,1,1,4,-8,0,7000,1,3,5,3,1,0,3.84509804
25,1,1,6,-8,1,70000,1,4,5,2,1,0,4.84509804
43,1,1,4,-8,0,16000,1,3,5,3,1,0,4.204119983
20,1,1,5,5,0,6000,1,3,5,3,1,0,3.77815125
33,1,1,4,-8,1,33000,1,3,5,4,1,0,4.51851394
22,1,1,3,7,1,60000,1,3,5,3,1,0,4.77815125
23,0,1,4,5,1,20000,1,2,5,3,1,0,4.301029996
35,0,1,4,-8,1,4400,1,3,5,3,1,0,3.643452676
38,1,1,4,-8,1,24000,1,2,5,3,1,0,4.380211242
37,0,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
33,1,1,3,-8,1,20000,1,1,5,3,1,0,4.301029996
37,0,1,5,-8,1,6600,1,2,5,1,1,0,3.819543936
25,1,1,4,-8,1,50000,1,3,-8,3,1,0,4.698970004
27,0,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
36,1,1,4,-8,1,40000,1,5,5,2,1,0,4.602059991
32,0,1,5,-8,1,41000,0,3,1,3,1,0,4.612783857
33,0,1,5,-8,1,55000,1,3,5,3,1,0,4.740362689
37,1,1,5,-8,1,60000,1,1,5,2,1,0,4.77815125
25,0,1,7,-8,0,50000,1,3,5,2,1,0,4.698970004
33,1,0,7,-8,1,40000,1,4,-8,5,1,0,4.602059991
27,0,0,6,-8,1,18000,1,5,5,1,1,0,4.255272505
35,1,0,7,-8,1,40000,0,3,5,3,1,0,4.602059991
34,0,0,7,-8,1,25000,1,3,5,2,1,0,4.397940009
30,0,0,6,-8,1,8000,1,3,5,1,1,0,3.903089987
44,1,1,0,-8,0,33000,0,1,5,5,1,0,4.51851394
31,1,1,6,-8,1,49000,1,1,5,3,1,0,4.69019608
27,1,1,5,-8,1,32000,1,4,5,3,1,0,4.505149978
57,1,1,10,-8,1,15600,1,5,5,1,1,0,4.193124598
18,0,1,4,5,0,24800,1,5,5,1,1,0,4.394451681
29,1,1,4,-8,1,102000,1,1,5,1,1,0,5.008600172
33,1,1,4,-8,1,16000,1,1,5,3,1,0,4.204119983
35,0,1,4,-8,1,40000,1,3,5,1,1,0,4.602059991
31,1,1,3,-8,1,30000,1,3,5,3,1,0,4.477121255
55,1,1,0,-8,1,5500,1,4,5,3,1,0,3.740362689
31,1,1,3,-8,1,90000,1,3,5,4,1,0,4.954242509
27,1,1,3,-8,1,65000,1,2,5,1,1,0,4.812913357
31,0,1,5,-8,0,74000,1,3,5,2,1,0,4.86923172
17,1,1,4,5,0,30000,1,2,5,1,1,0,4.477121255
39,1,1,0,-8,0,30000,1,4,5,4,1,0,4.477121255
54,1,1,0,-8,1,12000,1,5,5,1,1,0,4.079181246
27,0,1,4,-8,1,54000,1,3,5,3,1,0,4.73239376
24,1,1,6,6,0,15000,1,3,5,2,1,0,4.176091259
29,1,1,3,-8,1,64500,1,2,5,4,1,0,4.809559715
26,1,1,4,-8,1,70000,1,3,5,1,1,0,4.84509804
28,0,1,3,-8,1,1200,1,2,5,2,1,0,3.079181246
26,0,1,5,-8,0,70000,1,3,5,2,1,0,4.84509804
34,0,1,3,-8,1,35000,1,1,5,5,1,0,4.544068044
31,1,1,4,-8,1,40000,1,3,5,1,1,0,4.602059991
30,0,1,4,-8,1,40000,1,2,5,4,1,0,4.602059991
23,1,1,6,7,0,31000,1,3,5,2,1,0,4.491361694
29,1,1,3,-8,0,20000,1,3,5,3,1,0,4.301029996
39,0,1,3,-8,1,24000,1,3,5,5,1,0,4.380211242
39,1,1,0,-8,0,30000,1,3,5,2,1,0,4.477121255
24,1,1,3,4,1,30000,1,3,5,2,1,0,4.477121255
27,0,1,4,-8,1,50000,1,2,5,3,1,0,4.698970004
28,0,1,4,-8,1,20000,1,4,5,2,1,0,4.301029996
28,1,1,6,-8,0,100000,0,2,5,1,1,0,5
23,1,1,5,5,0,30000,1,4,5,1,1,0,4.477121255
29,1,1,7,-8,0,17500,1,4,-8,1,1,0,4.243038049
29,0,1,4,-8,0,23000,0,1,5,2,1,0,4.361727836
26,1,1,5,-8,1,30000,1,3,5,3,1,0,4.477121255
59,1,1,5,-8,1,20000,1,2,5,3,1,0,4.301029996
32,1,0,6,-8,1,8400,0,2,5,3,1,0,3.924279286
29,1,1,4,-8,0,60000,1,2,5,5,1,0,4.77815125
34,1,1,4,-8,0,60500,1,3,5,3,1,0,4.781755375
46,1,1,4,-8,1,30000,1,3,5,1,1,0,4.477121255
44,0,1,3,-8,1,30000,1,1,5,5,1,0,4.477121255
21,0,1,6,6,0,20000,1,3,5,2,1,0,4.301029996
37,0,1,3,-8,1,4600,1,3,5,4,1,0,3.662757832
19,0,1,5,7,0,6700,1,3,5,1,1,0,3.826074803
28,0,0,7,-8,0,106000,1,3,5,2,1,0,5.025305865
25,1,0,7,-8,0,84000,1,3,5,2,1,0,4.924279286
46,1,1,0,-8,1,50000,1,3,5,4,1,0,4.698970004
30,1,1,5,-8,1,80000,1,3,5,3,1,0,4.903089987
16,1,1,3,3,0,42000,1,3,5,3,1,0,4.62324929
30,1,1,4,-8,1,65000,1,2,5,5,1,0,4.812913357
27,0,1,6,-8,1,30000,1,2,5,2,1,0,4.477121255
30,1,1,4,-8,1,30000,1,4,5,1,1,0,4.477121255
28,0,1,4,-8,1,12000,1,3,5,4,1,0,4.079181246
39,1,1,3,-8,1,61000,1,3,5,2,1,0,4.785329835
44,0,1,0,-8,0,25000,1,3,5,5,1,0,4.397940009
22,0,1,4,7,1,30000,0,3,5,3,1,0,4.477121255
18,1,1,5,6,0,70000,1,2,5,1,1,0,4.84509804
42,0,1,4,-8,1,8000,1,4,5,2,1,0,3.903089987
28,0,1,5,-8,0,24000,1,3,5,3,1,0,4.380211242
19,1,1,4,5,0,34000,1,4,5,1,1,0,4.531478917
52,0,1,0,-8,1,16500,1,3,5,4,1,0,4.217483944
54,0,1,0,-8,1,19200,1,4,5,2,1,0,4.283301229
29,0,1,5,-8,1,3260,1,2,5,2,1,0,3.5132176
33,1,1,4,-8,1,36000,1,3,5,1,1,0,4.556302501
24,1,1,4,7,0,70000,1,3,-8,3,1,0,4.84509804
44,1,1,3,-8,1,50000,1,3,5,3,1,0,4.698970004
42,0,1,3,-8,1,26000,1,3,5,4,1,0,4.414973348
20,1,1,5,6,0,20000,1,3,5,3,1,0,4.301029996
23,0,1,5,8,0,4800,1,4,5,3,1,0,3.681241237
52,0,1,0,-8,1,5400,1,3,5,3,1,0,3.73239376
34,1,1,4,-8,1,36000,1,1,5,2,1,0,4.556302501
30,0,1,5,-8,1,20000,1,3,5,3,1,0,4.301029996
20,0,1,5,6,0,40000,1,2,5,3,1,0,4.602059991
39,0,1,3,-8,1,35000,1,3,5,4,1,0,4.544068044
19,0,1,5,6,0,18000,0,3,5,3,1,0,4.255272505
29,1,1,5,-8,0,40000,1,3,5,3,1,0,4.602059991
50,1,1,4,-8,1,38000,1,3,-8,3,1,0,4.579783597
24,1,1,4,5,1,26400,1,3,5,2,1,0,4.421603927
26,0,1,5,-8,1,30000,1,3,5,5,1,0,4.477121255
27,1,1,6,-8,0,60000,1,3,5,2,1,0,4.77815125
37,1,1,4,-8,0,70000,0,2,5,3,1,0,4.84509804
30,1,1,7,-8,1,20000,1,3,5,3,1,0,4.301029996
22,1,1,5,5,0,145000,1,2,5,3,1,0,5.161368002
16,1,1,3,4,0,5000,1,3,5,3,1,0,3.698970004
19,1,1,4,6,1,10000,1,3,5,3,1,0,4
41,1,1,3,-8,1,36000,1,2,5,2,1,0,4.556302501
43,0,1,3,-8,1,26000,1,5,5,4,1,0,4.414973348
33,1,0,7,-8,1,40000,1,3,5,3,1,0,4.602059991
43,1,0,6,-8,1,30000,1,3,5,4,1,0,4.477121255
44,1,1,5,-8,1,24000,1,3,5,3,1,0,4.380211242
26,0,0,7,-8,0,45600,1,3,-8,3,1,0,4.658964843
26,1,0,4,-8,0,47000,1,2,5,3,1,0,4.672097858
44,0,0,4,-8,1,17500,0,4,5,2,1,0,4.243038049
25,0,0,7,-8,1,27000,1,4,5,5,1,0,4.431363764
29,1,1,4,-8,1,364500,1,3,5,3,1,0,5.561697533
30,1,1,6,-8,1,80000,1,2,-8,3,1,0,4.903089987
21,0,0,6,6,0,21000,1,3,5,3,1,0,4.322219295
34,0,0,5,-8,1,9600,1,3,5,2,1,0,3.982271233
64,1,0,0,-8,1,24000,1,4,5,3,1,0,4.380211242
43,1,1,4,-8,1,21900,1,2,5,4,1,0,4.340444115
40,0,0,0,-8,1,37400,1,2,5,3,1,0,4.572871602
31,1,0,6,-8,1,12000,1,3,5,3,1,0,4.079181246
34,0,0,4,-8,1,18000,1,3,5,3,1,0,4.255272505
29,1,0,6,-8,1,48000,1,4,5,3,1,0,4.681241237
28,0,0,5,-8,1,43200,1,3,5,1,1,0,4.635483747
44,1,0,5,-8,1,24000,1,2,5,3,1,0,4.380211242
20,1,0,5,7,0,30000,1,3,-8,4,1,0,4.477121255
24,0,0,7,7,0,80000,1,4,5,1,1,0,4.903089987
37,0,0,5,-8,1,49500,1,3,5,3,1,0,4.694605199
36,1,0,6,-8,1,50000,1,3,5,3,1,0,4.698970004
41,1,0,4,-8,1,24000,1,3,5,3,1,0,4.380211242
38,0,0,4,-8,1,24000,1,3,5,3,1,0,4.380211242
44,0,0,3,-8,1,27000,1,2,5,3,1,0,4.431363764
37,1,0,4,-8,1,23000,1,2,5,3,1,0,4.361727836
36,1,0,5,-8,1,60000,1,4,5,3,1,0,4.77815125
34,0,0,6,-8,1,24000,1,3,5,3,1,0,4.380211242
33,1,0,7,-8,1,30000,1,3,-8,2,1,0,4.477121255
29,0,0,0,-8,0,20000,1,1,5,4,1,0,4.301029996
43,1,0,5,-8,1,48000,1,5,5,2,1,0,4.681241237
22,0,1,7,8,0,17000,1,3,5,1,1,0,4.230448921
36,1,0,7,-8,1,33600,1,3,-8,3,1,0,4.526339277
40,1,0,6,-8,1,43200,1,3,5,2,1,0,4.635483747
37,0,0,5,-8,1,30000,1,3,5,3,1,0,4.477121255
37,0,0,6,-8,1,35000,1,1,5,4,1,0,4.544068044
43,1,0,5,-8,1,48000,1,3,-8,4,1,0,4.681241237
35,1,0,7,-8,0,39600,1,3,-8,3,1,0,4.597695186
30,1,0,7,-8,0,60000,1,3,5,3,1,0,4.77815125
43,0,0,5,-8,1,4000,1,2,5,4,1,0,3.602059991
27,0,0,4,-8,1,26400,1,3,5,3,1,0,4.421603927
39,1,1,5,-8,1,24000,1,3,5,1,1,0,4.380211242
37,0,0,6,-8,1,36000,1,3,-8,3,1,0,4.556302501
33,0,0,7,-8,1,24000,1,3,-8,3,1,0,4.380211242
32,1,0,7,-8,1,36000,1,3,5,3,1,0,4.556302501
34,1,0,6,-8,1,72000,1,2,5,4,1,0,4.857332496
42,0,0,7,-8,1,100000,1,3,-8,5,1,0,5
41,1,0,8,-8,1,140000,1,3,-8,3,1,0,5.146128036
44,0,0,7,-8,1,40000,1,3,5,3,1,0,4.602059991
28,0,0,8,-8,1,41000,1,4,5,3,1,0,4.612783857
37,0,0,7,-8,1,26000,1,3,-8,1,1,0,4.414973348
43,1,0,7,-8,1,170000,1,3,-8,4,1,0,5.230448921
33,1,0,6,-8,1,50000,1,3,5,1,1,0,4.698970004
31,1,1,6,-8,1,30000,1,3,5,2,1,0,4.477121255
30,0,0,7,-8,1,100000,1,3,5,2,1,0,5
27,0,0,7,-8,1,40000,1,3,5,2,1,0,4.602059991
29,1,0,5,-8,1,25000,1,2,5,3,1,0,4.397940009
30,0,0,6,-8,1,30000,1,2,5,3,1,0,4.477121255
30,1,1,4,-8,1,30000,1,4,5,3,1,0,4.477121255
30,0,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
21,1,1,4,7,0,15000,1,2,5,1,1,0,4.176091259
29,0,1,4,-8,1,48000,1,3,5,3,1,0,4.681241237
45,1,1,0,-8,1,60000,1,3,5,1,1,0,4.77815125
20,1,1,5,7,0,5700,1,4,5,2,1,0,3.755874856
24,1,0,7,8,0,70000,1,2,5,3,1,0,4.84509804
28,0,1,6,-8,1,43000,1,3,5,3,1,0,4.633468456
30,0,1,4,-8,1,42000,1,3,5,2,1,0,4.62324929
30,0,1,4,-8,1,15200,1,3,-8,2,1,0,4.181843588
30,1,1,6,-8,0,81720,1,4,1,1,1,0,4.912328358
29,0,1,6,-8,1,30000,1,2,5,3,1,0,4.477121255
30,1,1,6,-8,1,102000,1,2,5,3,1,0,5.008600172
43,1,1,3,-8,1,50000,1,3,5,3,1,0,4.698970004
41,0,0,7,-8,1,30000,1,4,-8,3,1,0,4.477121255
40,1,1,3,-8,1,88000,1,3,5,3,1,0,4.944482672
37,0,0,5,-8,1,26400,1,3,5,3,1,0,4.421603927
42,0,1,0,-8,1,7700,1,3,5,1,1,0,3.886490725
32,1,0,7,-8,1,180000,1,3,5,3,1,0,5.255272505
42,1,0,3,-8,1,25800,1,2,5,3,1,0,4.411619706
19,1,0,4,5,0,19200,1,2,-8,3,1,0,4.283301229
44,0,1,0,-8,1,28800,1,3,5,1,1,0,4.459392488
42,1,1,3,-8,1,60000,1,3,5,1,1,0,4.77815125
31,0,0,7,-8,1,35000,1,3,5,1,1,0,4.544068044
28,0,0,7,-8,1,35000,1,5,5,2,1,0,4.544068044
33,0,0,5,-8,1,18000,1,3,5,3,1,0,4.255272505
28,1,0,5,-8,1,12000,1,3,5,3,1,0,4.079181246
44,1,0,4,-8,1,22000,1,1,5,3,1,0,4.342422681
44,0,0,4,-8,1,20000,1,1,5,4,1,0,4.301029996
25,1,0,6,-8,0,42000,1,1,5,3,1,0,4.62324929
31,0,0,6,-8,1,30000,1,3,5,2,1,0,4.477121255
36,1,0,4,-8,1,25000,1,5,5,1,1,0,4.397940009
31,1,0,4,-8,1,45600,1,3,5,2,1,0,4.658964843
28,0,0,4,-8,1,40000,1,3,5,3,1,0,4.602059991
26,0,0,6,-8,1,30000,1,3,5,3,1,0,4.477121255
40,0,0,6,-8,1,363600,1,3,5,2,1,0,5.560623875
31,1,0,5,-8,1,25000,1,3,-8,3,1,0,4.397940009
23,0,0,7,7,0,30000,1,3,5,3,1,0,4.477121255
28,0,0,8,-8,0,60000,1,4,5,3,1,0,4.77815125
33,1,0,6,-8,1,60000,1,3,-8,3,1,0,4.77815125
32,0,1,6,-8,1,42800,1,4,5,3,1,0,4.631443769
44,0,0,7,-8,1,59800,1,3,5,3,1,0,4.776701184
43,1,0,6,-8,1,42000,1,3,-8,3,1,0,4.62324929
30,1,0,7,-8,0,120000,1,4,5,3,1,0,5.079181246
29,0,0,6,-8,1,22800,1,2,5,3,1,0,4.357934847
38,1,0,7,-8,1,40000,1,3,-8,4,1,0,4.602059991
35,0,0,7,-8,1,42000,1,4,-8,3,1,0,4.62324929
40,0,0,4,-8,1,18000,1,1,5,2,1,0,4.255272505
24,0,0,6,6,1,32000,1,3,5,2,1,0,4.505149978
39,1,0,6,-8,1,70000,1,3,5,3,1,0,4.84509804
27,0,0,7,-8,1,36000,1,3,-8,2,1,0,4.556302501
43,1,0,6,-8,1,40000,1,3,5,4,1,0,4.602059991
43,0,0,7,-8,1,34800,1,3,5,4,1,0,4.541579244
25,0,0,8,-8,0,6800,1,1,1,2,1,0,3.832508913
33,1,0,7,-8,1,60000,1,3,-8,2,1,0,4.77815125
29,0,0,6,-8,1,20000,1,3,-8,3,1,0,4.301029996
44,1,1,4,-8,1,16000,1,3,5,1,1,0,4.204119983
41,0,1,3,-8,1,47600,1,2,5,3,1,0,4.677606953
29,1,1,4,-8,1,16000,1,3,5,1,1,0,4.204119983
29,0,1,4,-8,1,50000,1,3,5,1,1,0,4.698970004
38,1,1,5,-8,1,65000,1,3,5,3,1,0,4.812913357
34,0,1,3,-8,1,20000,1,1,5,1,1,0,4.301029996
24,0,1,4,7,1,1400,1,1,5,5,1,0,3.146128036
37,1,1,3,-8,1,40000,1,3,5,4,1,0,4.602059991
35,0,1,4,-8,1,31000,1,5,5,3,1,0,4.491361694
24,0,1,5,7,1,5500,1,3,5,3,1,0,3.740362689
30,0,1,4,-8,1,36000,1,3,5,3,1,0,4.556302501
29,1,1,6,-8,1,70000,1,3,5,3,1,0,4.84509804
35,1,1,4,-8,0,120000,1,4,5,1,1,0,5.079181246
31,0,1,0,-8,0,34300,0,1,5,4,1,0,4.53529412
34,0,1,4,-8,1,20000,1,1,5,1,1,0,4.301029996
34,1,1,4,-8,1,80000,1,4,5,3,1,0,4.903089987
57,1,0,3,-8,1,3000,1,3,5,3,1,0,3.477121255
43,1,1,5,-8,1,120000,1,3,5,3,1,0,5.079181246
38,0,0,5,-8,1,24000,1,3,5,3,1,0,4.380211242
63,1,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
58,1,0,5,-8,1,2800,1,3,5,3,1,0,3.447158031
38,1,0,7,-8,1,130000,1,3,5,4,1,0,5.113943352
24,0,1,7,7,0,39000,1,1,5,3,1,0,4.591064607
54,1,0,5,-8,1,30522,1,2,5,3,1,0,4.484612988
43,0,0,6,-8,1,40000,1,2,5,3,1,0,4.602059991
26,0,0,7,-8,1,80000,1,3,5,3,1,0,4.903089987
51,1,0,4,-8,1,36000,1,2,5,5,1,0,4.556302501
40,1,1,0,-8,1,24000,0,1,5,1,1,0,4.380211242
43,0,0,4,-8,1,30000,1,1,5,3,1,0,4.477121255
42,1,0,5,-8,1,57400,1,4,5,3,1,0,4.758911892
29,1,0,5,-8,1,60000,1,3,5,1,1,0,4.77815125
35,0,1,5,-8,0,73200,1,3,5,3,1,0,4.864511081
31,0,0,4,-8,1,60000,1,3,5,3,1,0,4.77815125
39,0,0,6,-8,1,30000,1,3,5,3,1,0,4.477121255
40,1,0,7,-8,1,80000,1,4,5,3,1,0,4.903089987
41,1,0,5,-8,1,40000,1,2,5,4,1,0,4.602059991
30,0,1,6,-8,1,35000,1,2,5,3,1,0,4.544068044
43,0,1,6,-8,1,40000,1,3,5,2,1,0,4.602059991
42,1,0,7,-8,1,90000,1,3,-8,3,1,0,4.954242509
40,0,0,6,-8,1,100000,1,4,5,3,1,0,5
43,0,0,6,-8,0,30000,1,3,5,5,1,0,4.477121255
42,0,0,5,-8,1,52000,1,3,5,4,1,0,4.716003344
28,0,1,5,-8,1,6800,1,3,5,3,1,0,3.832508913
28,1,1,5,-8,1,20000,1,4,5,1,1,0,4.301029996
28,1,1,6,-8,0,3000,1,4,-8,3,1,0,3.477121255
44,1,1,4,-8,1,26500,1,1,5,3,1,0,4.423245874
64,1,1,3,-8,0,5000,1,2,5,3,1,0,3.698970004
47,1,1,5,-8,0,85000,0,2,5,3,1,0,4.929418926
40,1,1,3,-8,0,20000,1,3,5,5,1,0,4.301029996
30,1,1,6,-8,0,168000,0,3,5,3,1,0,5.225309282
29,1,1,6,-8,1,72000,1,1,5,3,1,0,4.857332496
39,1,1,3,-8,0,6000,1,3,5,3,1,0,3.77815125
42,1,1,4,-8,0,15000,1,5,5,3,1,0,4.176091259
28,1,1,6,-8,0,50000,1,4,1,3,1,0,4.698970004
44,1,1,4,-8,1,48000,1,3,5,3,1,0,4.681241237
41,0,1,4,-8,1,45000,1,3,5,1,1,0,4.653212514
33,0,1,5,-8,1,78000,0,2,5,5,1,0,4.892094603
43,1,1,3,-8,0,30000,1,3,5,3,1,0,4.477121255
31,1,1,6,-8,1,100000,1,2,5,4,1,0,5
28,0,1,5,-8,1,60000,1,2,5,2,1,0,4.77815125
29,0,1,4,-8,1,42000,1,3,5,3,1,0,4.62324929
23,1,1,5,6,0,50000,1,3,5,2,1,0,4.698970004
43,1,1,5,-8,1,80000,1,5,5,3,1,0,4.903089987
29,1,1,4,-8,0,60000,1,4,5,3,1,0,4.77815125
41,1,1,4,-8,1,21000,1,4,-8,3,1,0,4.322219295
39,1,1,3,-8,0,67000,1,4,5,4,1,0,4.826074803
32,1,1,5,-8,0,60000,0,2,5,3,1,0,4.77815125
25,0,1,6,-8,1,20400,1,3,-8,2,1,0,4.309630167
29,0,0,7,-8,0,185000,1,2,-8,2,1,0,5.267171728
27,1,1,6,-8,0,83500,1,4,5,3,1,0,4.921686475
29,0,1,6,-8,0,8000,1,2,5,3,1,0,3.903089987
24,0,1,5,5,1,32000,1,1,5,2,1,0,4.505149978
45,1,1,3,-8,1,45000,1,3,5,3,1,0,4.653212514
24,1,1,6,7,0,16000,1,3,-8,3,1,0,4.204119983
23,0,1,7,8,0,60000,1,3,5,2,1,0,4.77815125
37,1,1,5,-8,1,91000,1,4,5,2,1,0,4.959041392
41,1,1,4,-8,1,68250,1,1,5,3,1,0,4.834102656
42,1,1,4,-8,1,33000,1,4,5,3,1,0,4.51851394
37,1,0,5,-8,1,60000,1,3,-8,3,1,0,4.77815125
35,0,1,4,-8,1,12000,1,3,5,3,1,0,4.079181246
31,0,1,3,-8,1,24000,1,3,5,4,1,0,4.380211242
61,1,1,0,-8,1,5000,1,4,5,4,1,0,3.698970004
26,1,1,7,-8,0,68000,1,2,5,2,1,0,4.832508913
37,1,1,4,-8,1,80000,1,4,5,1,1,0,4.903089987
33,0,1,4,-8,1,60000,1,4,5,3,1,0,4.77815125
55,1,1,4,-8,1,6000,1,3,-8,3,1,0,3.77815125
28,0,1,4,-8,1,42000,1,3,5,3,1,0,4.62324929
40,1,0,5,-8,1,12000,1,3,5,2,1,0,4.079181246
50,0,0,3,-8,1,10000,1,3,5,3,1,0,4
30,1,0,7,-8,1,110000,1,4,5,3,1,0,5.041392685
38,1,0,7,-8,1,50000,1,2,5,1,1,0,4.698970004
48,0,0,3,-8,1,30000,1,4,5,2,1,0,4.477121255
26,1,1,5,-8,0,49500,1,3,5,3,1,0,4.694605199
24,1,1,7,7,0,36000,1,3,-8,1,1,0,4.556302501
51,0,0,3,-8,1,13800,1,3,5,2,1,0,4.139879086
23,1,0,7,7,0,37500,1,4,5,3,1,0,4.574031268
44,0,0,4,-8,1,18000,1,2,5,2,1,0,4.255272505
28,1,0,7,-8,1,45000,1,4,5,2,1,0,4.653212514
30,0,0,7,-8,1,45000,1,3,1,1,1,0,4.653212514
63,0,0,0,-8,1,1200,1,3,5,5,1,0,3.079181246
27,1,0,5,-8,0,54000,1,3,5,2,1,0,4.73239376
29,0,0,8,-8,0,50000,1,3,-8,3,1,0,4.698970004
27,0,0,7,-8,1,30600,1,3,5,3,1,0,4.485721426
32,0,0,7,-8,1,126000,1,4,5,1,1,0,5.100370545
41,0,0,4,-8,1,30200,1,2,5,3,1,0,4.480006943
34,1,0,6,-8,1,84000,1,4,5,3,1,0,4.924279286
33,0,0,7,-8,0,25500,1,3,5,3,1,0,4.40654018
40,0,0,6,-8,1,36000,1,3,-8,3,1,0,4.556302501
42,1,0,6,-8,1,72000,1,3,5,3,1,0,4.857332496
31,1,0,6,-8,0,24000,0,2,5,1,1,0,4.380211242
37,1,0,7,-8,0,170000,1,4,-8,4,1,0,5.230448921
44,0,0,6,-8,1,60000,1,1,5,4,1,0,4.77815125
46,0,0,6,-8,1,50000,1,3,5,1,1,0,4.698970004
24,1,0,7,8,0,90000,1,3,5,3,1,0,4.954242509
40,1,0,5,-8,1,200000,1,3,5,3,1,0,5.301029996
46,1,0,7,-8,1,72000,1,3,5,3,1,0,4.857332496
33,0,0,7,-8,1,41400,1,2,-8,3,1,0,4.617000341
30,1,1,6,-8,1,23800,1,3,-8,3,1,0,4.376576957
41,0,0,5,-8,1,50000,1,2,-8,4,1,0,4.698970004
43,1,0,6,-8,1,50000,1,3,5,4,1,0,4.698970004
43,0,0,6,-8,1,27120,1,3,5,2,1,0,4.433289685
33,0,1,7,-8,1,99600,1,3,-8,4,1,0,4.998259338
40,0,0,7,-8,1,56700,1,4,5,2,1,0,4.753583059
26,0,0,7,-8,1,72000,1,3,5,1,1,0,4.857332496
30,1,0,5,-8,0,3500,1,2,5,3,1,0,3.544068044
42,0,0,6,-8,1,91000,1,3,-8,3,1,0,4.959041392
43,0,0,6,-8,1,36000,1,3,-8,3,1,0,4.556302501
36,0,0,6,-8,1,50000,1,4,5,2,1,0,4.698970004
40,1,0,5,-8,1,70000,1,3,5,3,1,0,4.84509804
41,0,0,7,-8,1,81000,1,2,5,2,1,0,4.908485019
29,0,0,6,-8,0,53000,1,3,5,5,1,0,4.72427587
37,0,0,7,-8,1,30000,1,4,5,2,1,0,4.477121255
23,0,0,7,8,0,42000,1,4,5,2,1,0,4.62324929
42,0,0,4,-8,0,42000,1,3,5,3,1,0,4.62324929
